SourceFile,CreateDate,Author,Creator,CreatorTool,Producer
2014-06-20_Dollar_Tree_Inc_Announces_Annual_Meeting_141.pdf,2024:03:11 11:50:42-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2014-07-28_Dollar_Tree_Inc_to_Acquire_Family_Dollar_Stores_139.pdf,2024:03:11 11:50:40-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2014-09-05_Dollar_Tree_Makes_Commitment_to_Divest_as_Many_136.pdf,2024:03:11 11:50:38-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2014-11-07_Dollar_Tree_Certifies_Substantial_Compliance_with__134.pdf,2024:03:11 11:50:37-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2014-11-20_Dollar_Tree_Inc_Reports_Third_Quarter_132.pdf,2024:03:11 11:50:36-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2014-12-05_Dollar_Tree_Provides_Update_on_FTC_s_Review_of_131.pdf,2024:03:11 11:50:35-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2015-01-12_Dollar_Tree_Reports_Progress_On_FTC_s_Review_of_130.pdf,2024:03:11 11:50:34-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2015-01-22_Dollar_Tree_Comments_on_Outcome_of_Family_Dollar_129.pdf,2024:03:11 11:50:33-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2015-02-06_Dollar_Tree_Announces_Pricing_of_3_250_Million_in__128.pdf,2024:03:11 11:50:33-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2015-02-18_Dollar_Tree_Inc_to_Host_Fourth_Quarter_Earnings_127.pdf,2024:03:11 11:50:32-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2015-02-23_Dollar_Tree_Inc_to_Present_at_Raymond_James_36th_126.pdf,2024:03:11 11:50:31-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2015-05-21_Dollar_Tree_Inc_Reports_Results_for_the_First_123.pdf,2024:03:11 11:50:29-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2015-05-29_Dollar_Tree_Inc_Reaches_Agreement_to_Sell_330_122.pdf,2024:03:11 11:50:29-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2015-06-19_Dollar_Tree_Inc_Announces_Annual_Meeting_121.pdf,2024:03:11 11:50:28-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2015-07-06_Dollar_Tree_Completes_Acquisition_of_Family_120.pdf,2024:03:11 11:50:27-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2015-10-13_Dollar_Tree_Announces_Plans_to_Re_Brand_Deals_115.pdf,2024:03:11 11:50:24-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2015-11-02_Dollar_Tree_Completes_Divestiture_of_330_Family_114.pdf,2024:03:11 11:50:23-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2015-11-17_Dollar_Tree_Inc_to_Host_Third_Quarter_Earnings_113.pdf,2024:03:11 11:50:23-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2016-01-08_Dollar_Tree_Announces_Departure_of_Howard_R_111.pdf,2024:03:11 11:50:21-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2016-02-23_Dollar_Tree_Inc_to_Host_Fourth_Quarter_Earnings_110.pdf,2024:03:11 11:50:20-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2016-05-09_Dollar_Tree_Appoints_Gregory_M_Bridgeford_to_Its_108.pdf,2024:03:11 11:50:19-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
